PosX,PosY,PosZ,QuatX,QuatY,QuatZ,QuatW,EulerZ,EulerY,EulerX,TimeSeconds,FOV,LensZoom
-0.03463472,1.3888959,0.03780789,-0.0104143545,0.03291651,0.012371071,0.99932724,1.4592432,3.7573457,358.75797,2.6000000000058208,1.1413158,1495.5668

-0.034515478,1.3889098,0.0382611,-0.010466328,0.03269646,0.012240328,0.9993356,1.4441363,3.7322075,358.7528,2.616666666668607,1.1413158,1495.5668

-0.034416262,1.3888775,0.038191073,-0.010578324,0.032518044,0.012097141,0.99934196,1.4278789,3.7117734,358.74078,2.633333333331393,1.1413158,1495.5668

-0.034321968,1.3888354,0.037976153,-0.010794864,0.032553762,0.011922855,0.9993406,1.4087297,3.7157822,358.71652,2.6499999999941792,1.1413158,1495.5668

-0.034230724,1.3887898,0.037736062,-0.011105202,0.032804307,0.01178264,0.99933064,1.3941458,3.7442513,358.68106,2.6666666666569654,1.1413158,1495.5668

-0.034142897,1.3887501,0.037513662,-0.011394901,0.033246804,0.0116431685,0.99931437,1.3798649,3.794762,358.64767,2.6833333333197515,1.1413158,1495.5668
