frame,time_seconds,track_id,u,v,world_x,world_y,world_z,cam_pos_x,cam_pos_y,cam_pos_z
582,9.7,0,1234.81,1044.76,-4.547372844739349,0.0,-60.86566038235797,-0.0458143499998909,1.3887744999999596,0.0474976099999925
583,9.716667,0,1229.42,1042.94,-4.547372844739349,0.0,-60.86566038235797,-0.0451355551540062,1.3887660010119764,0.0478814502894234
584,9.733333,0,1225.2,1039.13,-4.547372844739349,0.0,-60.86566038235797,-0.0449932578460931,1.388816598987988,0.0480459187104617
585,9.75,0,1217.35,1035.46,-4.547372844739349,0.0,-60.86566038235797,-0.04503593,1.3888959,0.04817799
586,9.766667,0,1212.89,1030.73,-4.547372844739349,0.0,-60.77279250001733,-0.0451503030193551,1.388994502250026,0.0483229829077538
587,9.783333,0,1207.84,1028.54,-4.539068453725918,0.0,-60.660230533879215,-0.0453012629807503,1.3891069977500523,0.0484683630923477
588,9.8,0,1205.1,1024.39,-4.530662596354743,0.0,-60.601214813127335,-0.0454693619998669,1.389243000000176,0.048612785000067
589,9.816667,0,1201.46,1022.64,-4.5297241271362445,0.0,-60.55518985322323,-0.0452788174112432,1.3894948041038329,0.0487087650205176
590,9.833333,0,1192.53,1021.1,-4.519848788668919,0.0,-60.50944609441295,-0.045299379588728,1.3896999958958804,0.0488097909793411
591,9.85,0,1181.42,1023.34,-4.505286280346271,0.0,-60.38287826699001,-0.0453773139999727,1.3898928999999327,0.0489255229999595
592,9.866667,0,1176.77,1024.03,-4.493129749782579,0.0,-60.35393486067164,-0.0454706621413275,1.390083203811978,0.049080450112056
593,9.883333,0,1173.5,1026.22,-4.486519885730691,0.0,-59.78535490523676,-0.0455777248586724,1.390273796188022,0.0492860458879439
594,9.9,0,1169.83,1026.55,-4.471458288178236,0.0,-59.61140782423675,-0.0456938930000861,1.3904605000001606,0.0495269340001879
595,9.916667,0,1167.45,1026.61,-4.463770387910278,2.220446049250313e-16,-58.77662831398574,-0.0459404388088017,1.3909204047661388,0.0500649242249012
596,9.933333,0,1164.88,1026.47,-4.388868312118833,2.220446049250313e-16,-58.75174477111085,-0.0460808691913944,1.3911586952341943,0.0503761477755336
597,9.95,0,1162.17,1023.44,-4.334553428215598,-2.220446049250313e-16,-58.71813272304069,-0.046192439999922,1.3913173999998891,0.0506015269998425
598,9.966667,0,1158.91,1022.18,-4.329021204843234,-2.220446049250313e-16,-58.582661532511686,-0.0462898177181399,1.391435601781959,0.0507995374738991
599,9.983333,0,1158.33,1026.27,-4.3263021207551065,0.0,-58.57344694427267,-0.0463757232817999,1.3915246982179792,0.0509732295259795
600,10.0,0,1157.87,1024.36,-4.3263021207551065,0.0,-58.36017388635589,-0.046449333,1.391584,0.05112405
601,10.016667,0,1156.97,1025.68,-4.3263021207551065,0.0,-58.244100281957984,-0.0463927104550652,1.3916740007300086,0.0520503294961872
602,10.033333,0,1156.5,1024.12,-4.3263021207551065,0.0,-58.19940660159129,-0.0464154625449505,1.391710499270017,0.0524251195040745
603,10.05,0,1156.84,1028.57,-4.3263021207551065,0.0,-57.949234384290165,-0.0464680050000479,1.391735600000013,0.0526180100000792
604,10.066667,0,1154.66,1024.11,-4.3263021207551065,0.0,-57.91864917877261,-0.0465365846953109,1.3917540001259947,0.0527314673957231
605,10.083333,0,1155.04,1026.87,-4.3263021207551065,0.0,-57.760389928698494,-0.0466213503045706,1.3917602998739964,0.0528012536041793
606,10.1,0,1152.77,1026.49,-4.3263021207551065,0.0,-57.68576204323859,-0.0467169199999666,1.3917500000000036,0.0528263599999912
607,10.116667,0,1150.54,1024.18,-4.3263021207551065,0.0,-57.52832185664632,-0.0462186975787341,1.3912872960660227,0.0520418295622175
608,10.133333,0,1148.27,1022.71,-4.3263021207551065,0.0,-57.51883557584269,-0.0460976384212658,1.3910906039339772,0.0517199514377824
609,10.15,0,1146.09,1021.4,-4.32555840491863,0.0,-57.38828313361633,-0.0460819600000025,1.3909763999999725,0.0515580359999663
610,10.166667,0,1143.13,1018.96,-4.32369875786082,0.0,-56.801095811772186,-0.0460893062944885,1.3908974988439662,0.0514617690695729
611,10.183333,0,1141.09,1019.18,-4.321890589062038,0.0,-56.766737911417415,-0.046104029705532,1.3908397011559528,0.051415250930362
612,10.2,0,1139.57,1016.67,-4.302687870260716,0.0,-56.75051086064447,-0.0461237839999862,1.3907993000000285,0.0513948200000142
613,10.216667,0,1136.79,1015.0,-4.297162967382167,0.0,-56.70932477621332,-0.0458899943044394,1.3906986986980303,0.0516342073223125
614,10.233333,0,1133.29,1016.03,-4.286638074790999,0.0,-56.67923134601659,-0.0458052176956197,1.390633601302015,0.0516503226776762
615,10.25,0,1131.85,1014.69,-4.281444009520318,0.0,-56.67775186980288,-0.045759633,1.3905722,0.051580407
616,10.266667,0,1130.75,1013.32,-4.280154231152889,0.0,-56.676036946236366,-0.0457179460883493,1.3905064986939848,0.0514710401800071
617,10.283333,0,1128.7,1012.42,-4.273163782516461,0.0,-56.47723836511655,-0.0456723659116187,1.3904412013059697,0.0513300478198943
618,10.3,0,1126.43,1005.47,-4.270759695826008,0.0,-56.28219109600507,-0.0456192000001869,1.3903774000001423,0.0511650740004304
619,10.316667,0,1125.53,1002.9,-4.264570584378542,0.0,-56.264384002898765,-0.045886900833686,1.3905816006099752,0.0517812348674239
620,10.333333,0,1123.54,994.32,-4.263751609462719,0.0,-56.250990781275874,-0.0459285851662557,1.3906120993899822,0.0518746061324456
621,10.35,0,1122.71,986.76,-4.26250914849095,0.0,-56.24033351127158,-0.0458979230000107,1.3905882000000085,0.0518081820000232
622,10.366667,0,1120.5,986.46,-4.254526710798799,0.0,-56.22720035734781,-0.0458458948356267,1.390546799004006,0.0516971971881363
