frame,time_seconds,hand_index,handedness,score,kp0_x,kp0_y,kp0_z,kp1_x,kp1_y,kp1_z,kp2_x,kp2_y,kp2_z,kp3_x,kp3_y,kp3_z,kp4_x,kp4_y,kp4_z,kp5_x,kp5_y,kp5_z,kp6_x,kp6_y,kp6_z,kp7_x,kp7_y,kp7_z,kp8_x,kp8_y,kp8_z,kp9_x,kp9_y,kp9_z,kp10_x,kp10_y,kp10_z,kp11_x,kp11_y,kp11_z,kp12_x,kp12_y,kp12_z,kp13_x,kp13_y,kp13_z,kp14_x,kp14_y,kp14_z,kp15_x,kp15_y,kp15_z,kp16_x,kp16_y,kp16_z,kp17_x,kp17_y,kp17_z,kp18_x,kp18_y,kp18_z,kp19_x,kp19_y,kp19_z,kp20_x,kp20_y,kp20_z
244,8.140682730923695,0,Left,0.5436054468154907,0.46818938851356506,0.6722172498703003,-7.784232280982906e-08,0.49941930174827576,0.6608154773712158,-0.012107182294130325,0.520537257194519,0.6232919096946716,-0.01738596335053444,0.5251498222351074,0.574464738368988,-0.02125432714819908,0.5168922543525696,0.5331493616104126,-0.02499057911336422,0.5389074087142944,0.5631716847419739,-0.013595973141491413,0.5643870234489441,0.5255148410797119,-0.02718212641775608,0.5474817156791687,0.5082799792289734,-0.03612653538584709,0.5235105156898499,0.5076425075531006,-0.040173474699258804,0.514035165309906,0.5256419777870178,-0.012167805805802345,0.5081847310066223,0.46824193000793457,-0.022247010841965675,0.49144405126571655,0.4732007384300232,-0.027661483734846115,0.4795420169830322,0.49072542786598206,-0.030249660834670067,0.4843861162662506,0.508298933506012,-0.012211933732032776,0.4686889946460724,0.4685744047164917,-0.024901563301682472,0.4538037180900574,0.48613202571868896,-0.028737826272845268,0.4428098797798157,0.5091862082481384,-0.029583385214209557,0.45604977011680603,0.5065010190010071,-0.012533103115856647,0.4333501160144806,0.49146568775177,-0.023493297398090363,0.41671669483184814,0.511658251285553,-0.024234548211097717,0.40710052847862244,0.5355905890464783,-0.02229486219584942
245,8.174046184738955,0,Left,0.5248219966888428,0.47639670968055725,0.6376625299453735,-6.77066864795961e-08,0.4996233284473419,0.6260960102081299,-0.00814566109329462,0.523007333278656,0.5980968475341797,-0.0117420619353652,0.5422530770301819,0.5720266103744507,-0.0157469492405653,0.5594577193260193,0.5633315443992615,-0.02071312814950943,0.5215303301811218,0.5509998798370361,-0.00432336051017046,0.5264819860458374,0.5074906349182129,-0.011669568717479706,0.5215566754341125,0.49150770902633667,-0.0184183232486248,0.5151657462120056,0.49086180329322815,-0.022095438092947006,0.5010154247283936,0.527887225151062,-0.003238429082557559,0.4837588369846344,0.494441956281662,-0.009341194294393063,0.4687233865261078,0.5025907754898071,-0.015338929370045662,0.45884162187576294,0.517886221408844,-0.018562614917755127,0.4810533821582794,0.5172894597053528,-0.0030685144010931253,0.46178463101387024,0.4932059049606323,-0.012751774862408638,0.4467804729938507,0.5077816247940063,-0.017636632546782494,0.4376125633716583,0.5297166705131531,-0.01907355710864067,0.46320632100105286,0.5160455107688904,-0.0029922209214419127,0.4415605068206787,0.5033665895462036,-0.010694552212953568,0.42291775345802307,0.5204406976699829,-0.01101397443562746,0.41222506761550903,0.5437930226325989,-0.009224955923855305
247,8.240773092369478,0,Right,0.8356078863143921,0.46503958106040955,0.6650698184967041,2.827072194122593e-07,0.49272453784942627,0.64752197265625,-0.0008049971074797213,0.5156402587890625,0.6393759250640869,-0.008739435113966465,0.5283790230751038,0.6324763894081116,-0.020403308793902397,0.5443971753120422,0.6354819536209106,-0.03328556567430496,0.516258716583252,0.5601958632469177,-0.007894588634371758,0.5357198119163513,0.5573834776878357,-0.023475296795368195,0.5532726049423218,0.5673466324806213,-0.037426773458719254,0.5705170035362244,0.5813289880752563,-0.047079868614673615,0.5042076110839844,0.5425550937652588,-0.019090628251433372,0.5218597650527954,0.5362725257873535,-0.03476789966225624,0.5414726138114929,0.5483391284942627,-0.047483522444963455,0.5547890067100525,0.5688126683235168,-0.05579821392893791,0.4886596202850342,0.5383208990097046,-0.030653782188892365,0.4851170480251312,0.5244027972221375,-0.048210058361291885,0.476797491312027,0.5403030514717102,-0.055687353014945984,0.4674285054206848,0.5606761574745178,-0.058805543929338455,0.47051918506622314,0.5431164503097534,-0.04219827800989151,0.4549385905265808,0.5341343879699707,-0.0551266223192215,0.43845298886299133,0.5471808910369873,-0.056254010647535324,0.4244365096092224,0.5641847252845764,-0.05546671524643898
248,8.274136546184739,0,Right,0.52521151304245,0.47819647192955017,0.5983094573020935,-7.110219257810968e-08,0.4992929697036743,0.5901274681091309,-0.013858767226338387,0.5213757753372192,0.5742849111557007,-0.022928887978196144,0.5385980010032654,0.5671375393867493,-0.030970590189099312,0.5570374131202698,0.572175920009613,-0.04094266891479492,0.5184690356254578,0.5509315729141235,-0.021652106195688248,0.506929874420166,0.562879204750061,-0.035214584320783615,0.5070196390151978,0.5695262551307678,-0.047669265419244766,0.5065776109695435,0.5843085646629333,-0.054953645914793015,0.5038387179374695,0.5430566668510437,-0.019676363095641136,0.47005245089530945,0.5663365125656128,-0.03364662081003189,0.45076608657836914,0.5806118249893188,-0.044623833149671555,0.4353352189064026,0.5973596572875977,-0.05143989622592926,0.48762255907058716,0.5376566648483276,-0.018195971846580505,0.45411983132362366,0.5554113984107971,-0.031015785411000252,0.43709972500801086,0.5690658092498779,-0.035404812544584274,0.42598074674606323,0.585230827331543,-0.036506060510873795,0.4721098244190216,0.5326831340789795,-0.01773018389940262,0.44584572315216064,0.5459672212600708,-0.02556733228266239,0.43068110942840576,0.5559046268463135,-0.024525711312890053,0.4196475148200989,0.5656114220619202,-0.02202298305928707
414,13.812469879518073,0,Left,0.9459709525108337,0.44479337334632874,0.6071566343307495,2.402352947683539e-07,0.4468719959259033,0.6255300641059875,-0.032458458095788956,0.4493939280509949,0.6280298233032227,-0.05256113037467003,0.45282429456710815,0.6285128593444824,-0.06605811417102814,0.45525047183036804,0.6275941133499146,-0.07921787351369858,0.4461788237094879,0.5731108784675598,-0.05326410010457039,0.4528278708457947,0.5485789775848389,-0.06975548714399338,0.4578798711299896,0.5263658761978149,-0.08038870990276337,0.4619670510292053,0.5050102472305298,-0.08766042441129684,0.4500657916069031,0.5528943538665771,-0.04088405519723892,0.45688849687576294,0.5220167636871338,-0.05527559667825699,0.4617755115032196,0.5000138282775879,-0.0624813474714756,0.4655820429325104,0.4790211021900177,-0.06805332750082016,0.45330187678337097,0.5398118495941162,-0.029023662209510803,0.45773547887802124,0.5122241973876953,-0.039170198142528534,0.4616430699825287,0.4930107891559601,-0.04381634294986725,0.4647008180618286,0.47557300329208374,-0.04736313223838806,0.4541739225387573,0.5301372408866882,-0.019406070932745934,0.45394542813301086,0.5062414407730103,-0.026794234290719032,0.4534589350223541,0.48843908309936523,-0.030670028179883957,0.45379066467285156,0.472845196723938,-0.03371870517730713
415,13.845833333333333,0,Left,0.8858765363693237,0.4423856735229492,0.6044067144393921,2.1611616318750748e-07,0.44762173295021057,0.6246523261070251,-0.03287609666585922,0.45004206895828247,0.6226660013198853,-0.05285435914993286,0.4535680115222931,0.6147081851959229,-0.06597992032766342,0.4563222825527191,0.602546215057373,-0.07908467203378677,0.4492533802986145,0.5731799006462097,-0.05586886778473854,0.4553804397583008,0.5488316416740417,-0.07402022182941437,0.4599398672580719,0.5266422629356384,-0.08614674210548401,0.462802529335022,0.5056818723678589,-0.09448353946208954,0.44878950715065,0.551024854183197,-0.04376216232776642,0.4555286467075348,0.5185953974723816,-0.05890847370028496,0.4594724476337433,0.49723684787750244,-0.0676497295498848,0.4617270529270172,0.4760642349720001,-0.07485951483249664,0.4491332769393921,0.5366405844688416,-0.03221404552459717,0.45414161682128906,0.5095446705818176,-0.043391257524490356,0.45771324634552,0.4895396828651428,-0.0500386543571949,0.4606539011001587,0.4724363684654236,-0.05553244426846504,0.44897446036338806,0.5290398001670837,-0.022764381021261215,0.45166081190109253,0.5061061382293701,-0.030526814982295036,0.45326554775238037,0.4905127286911011,-0.03554293140769005,0.45448675751686096,0.4773007035255432,-0.040118634700775146
416,13.879196787148594,0,Left,0.8567941784858704,0.44499295949935913,0.6134498119354248,1.9289967667646124e-07,0.4515169560909271,0.6294000148773193,-0.027946315705776215,0.4571314752101898,0.6266943216323853,-0.044672366231679916,0.4601089358329773,0.6239550113677979,-0.05555909499526024,0.45952993631362915,0.619173526763916,-0.06623819470405579,0.4514765441417694,0.5784385800361633,-0.04676965996623039,0.4555007219314575,0.5530672669410706,-0.06193685531616211,0.45969805121421814,0.5305597186088562,-0.07202247530221939,0.46276623010635376,0.5105038285255432,-0.07886538654565811,0.4512149691581726,0.5570382475852966,-0.03606867790222168,0.4553978443145752,0.5248316526412964,-0.04834350198507309,0.4579435884952545,0.5031768083572388,-0.054820362478494644,0.45911505818367004,0.4837338328361511,-0.06012912839651108,0.4516969919204712,0.5429054498672485,-0.02593986876308918,0.45520296692848206,0.5159156322479248,-0.034500304609537125,0.4581843912601471,0.49664735794067383,-0.03912174701690674,0.46036726236343384,0.4815967082977295,-0.04293963685631752,0.4509153664112091,0.5342817306518555,-0.017740873619914055,0.4524983763694763,0.511078953742981,-0.02395438775420189,0.45247283577919006,0.49454835057258606,-0.02774663083255291,0.45221495628356934,0.4813440144062042,-0.031026849523186684
417,13.912560240963856,0,Left,0.5640358924865723,0.4453709125518799,0.6110367178916931,2.0730395533519186e-07,0.4516305923461914,0.626668393611908,-0.024212608113884926,0.4548763632774353,0.627369225025177,-0.040085501968860626,0.45531749725341797,0.6302724480628967,-0.051267243921756744,0.4532065987586975,0.6325749158859253,-0.06251375377178192,0.45234712958335876,0.5821123123168945,-0.04267393425107002,0.4574384391307831,0.5570424795150757,-0.05725382640957832,0.46152135729789734,0.5347213745117188,-0.0665997639298439,0.46451935172080994,0.5143678784370422,-0.07288392633199692,0.45149466395378113,0.5602422952651978,-0.0343751460313797,0.45765450596809387,0.5290765166282654,-0.04574136808514595,0.46153005957603455,0.5085140466690063,-0.05119626596570015,0.464147686958313,0.4893195927143097,-0.055599432438611984,0.45095986127853394,0.5457926392555237,-0.02650761790573597,0.45620620250701904,0.5194769501686096,-0.03440343216061592,0.4597553610801697,0.5009421110153198,-0.03782281652092934,0.46245747804641724,0.4859297573566437,-0.04056916758418083,0.44938576221466064,0.5373018383979797,-0.020337145775556564,0.45184844732284546,0.5142277479171753,-0.025405505672097206,0.45197728276252747,0.49712955951690674,-0.027642615139484406,0.4517137110233307,0.4837731719017029,-0.029669925570487976
418,13.945923694779117,0,Left,0.6143670082092285,0.4504331648349762,0.6190406084060669,1.997986629476145e-07,0.4543759524822235,0.6282963156700134,-0.021985633298754692,0.4567834734916687,0.626955509185791,-0.036380138248205185,0.45532944798469543,0.6358036994934082,-0.046404879540205,0.45219480991363525,0.6473673582077026,-0.0565471388399601,0.45436039566993713,0.585546612739563,-0.03908561170101166,0.4575718343257904,0.5581942796707153,-0.051898129284381866,0.4607362151145935,0.5352399349212646,-0.06021988391876221,0.4634237289428711,0.5150802135467529,-0.06578455120325089,0.4546501934528351,0.5665273666381836,-0.031225360929965973,0.45706793665885925,0.531189501285553,-0.04126083850860596,0.4589138329029083,0.5086517333984375,-0.045742858201265335,0.46021196246147156,0.4895067811012268,-0.0491282120347023,0.4549221992492676,0.5541458129882812,-0.023648418486118317,0.45651108026504517,0.5251560211181641,-0.03038388304412365,0.4579707980155945,0.5027669072151184,-0.033239543437957764,0.45909082889556885,0.485547810792923,-0.0353652648627758,0.4537120759487152,0.5470171570777893,-0.01762862130999565,0.4537252187728882,0.5235283970832825,-0.022196467965841293,0.4526028037071228,0.5066707730293274,-0.023944484069943428,0.4520646333694458,0.49285903573036194,-0.025279240682721138
427,14.246194779116466,0,Left,0.8688538074493408,0.5038028955459595,0.5683143734931946,-8.838724596671454e-08,0.4874110817909241,0.5768332481384277,-0.008457026444375515,0.4780011475086212,0.6026462912559509,-0.022078854963183403,0.4760245680809021,0.6220062375068665,-0.034211717545986176,0.47740688920021057,0.6374741792678833,-0.04692539572715759,0.47463375329971313,0.5955328345298767,-0.03853447362780571,0.4726244807243347,0.6417912840843201,-0.05160552263259888,0.472915381193161,0.6568315625190735,-0.05850645899772644,0.4725530743598938,0.664159893989563,-0.06330542266368866,0.4856547713279724,0.5924661159515381,-0.039197277277708054,0.48711687326431274,0.6419100761413574,-0.04807043820619583,0.4880945384502411,0.6474531888961792,-0.04779539629817009,0.48824572563171387,0.6448996663093567,-0.050581932067871094,0.49842408299446106,0.5916252136230469,-0.038860321044921875,0.50022953748703,0.6400855183601379,-0.04500604793429375,0.5010104775428772,0.6395661234855652,-0.04096362367272377,0.5013744831085205,0.6333484649658203,-0.040671203285455704,0.5104821920394897,0.5921310186386108,-0.03927742689847946,0.5106328725814819,0.6300121545791626,-0.04322898015379906,0.5111525058746338,0.631982147693634,-0.041206732392311096,0.5126325488090515,0.6255146265029907,-0.04160209372639656
