PosX,PosY,PosZ,QuatX,QuatY,QuatZ,QuatW,EulerZ,EulerY,EulerX,TimeSeconds,FOV,LensZoom
0.014224882,1.3788352,0.023076395,-0.059568495,-0.19137338,0.0052136304,0.9796941,-0.77800184,-22.061148,352.88937,0.5166666666627862,1.1427417,1493.2239

0.0143737765,1.3788096,0.022828752,-0.05966131,-0.19144754,0.005330812,0.9796734,-0.76661414,-22.070564,352.88055,0.5333333333255723,1.1427417,1493.2239

0.014493796,1.378908,0.02281479,-0.05976305,-0.19152987,0.005414362,0.9796506,-0.759579,-22.080683,352.86984,0.5499999999883585,1.1427417,1493.2239

0.01461637,1.3790607,0.022887817,-0.059479248,-0.19165665,0.005519769,0.9796425,-0.7411066,-22.096437,352.90634,0.5666666666802485,1.1427417,1493.2239

0.01475504,1.3792348,0.023003643,-0.058884405,-0.19179122,0.0056779496,0.9796512,-0.7089003,-22.113693,352.9819,0.5833333333430346,1.1427417,1493.2239

0.014912476,1.3794079,0.023118522,-0.058288384,-0.1920525,0.005905841,0.97963434,-0.66919404,-22.146181,353.05884,0.6000000000058208,1.1427417,1493.2239

0.015339866,1.3794773,0.021779256,-0.05733896,-0.19252902,0.0063242163,0.97959423,-0.59958804,-22.205267,353.18253,0.6166666666686069,1.1427417,1493.2239

0.015581004,1.3796043,0.021462511,-0.056171894,-0.19298704,0.0067747366,0.97956866,-0.52056825,-22.262419,353.33368,0.6333333333313931,1.1423849,1493.8096

0.01575616,1.3797454,0.021476094,-0.055149287,-0.19339764,0.0071869795,0.97954285,-0.44911903,-22.31357,353.46658,0.6499999999941792,1.1423849,1493.8096

0.01589425,1.3798672,0.021586131,-0.054380484,-0.1936884,0.0075768773,0.9795255,-0.3854693,-22.350376,353.56857,0.6666666666569654,1.1423849,1493.8096

0.016012058,1.3799601,0.021703962,-0.054025855,-0.193822,0.007908067,0.9795161,-0.33771086,-22.368252,353.61926,0.6833333333197515,1.1423849,1493.8096

0.016116286,1.38004,0.021820875,-0.053855274,-0.19378497,0.008163706,0.9795307,-0.30231702,-22.365646,353.64624,0.7000000000116415,1.1423849,1493.8096

0.01613754,1.3793007,0.020960126,-0.0532023,-0.19392979,0.008474842,0.97953504,-0.24985683,-22.384722,353.73273,0.7166666666744277,1.1423849,1493.8096

0.016170189,1.3790896,0.02073133,-0.052301288,-0.19408926,0.008731051,0.9795497,-0.19814634,-22.40515,353.84814,0.7333333333372138,1.1423849,1493.8096

0.016182877,1.3790431,0.02070108,-0.05176024,-0.1941288,0.008877854,0.97956926,-0.16754553,-22.410774,353.91742,0.75,1.1423849,1493.8096

0.016175173,1.3790327,0.020697102,-0.05173258,-0.19412507,0.008945978,0.9795709,-0.15858231,-22.41077,353.92242,0.7666666666627862,1.1423849,1493.8096

0.016152015,1.379014,0.020688599,-0.051923137,-0.19407798,0.00901496,0.97956955,-0.15448436,-22.405676,353.901,0.7833333333255723,1.1423849,1493.8096

0.016118683,1.378956,0.020690337,-0.052434318,-0.19393119,0.009140802,0.97957015,-0.15052967,-22.389257,353.8422,0.7999999999883585,1.1423849,1493.8096

0.015917629,1.3786618,0.020030614,-0.053245347,-0.19391258,0.009400025,0.97952765,-0.13847826,-22.388603,353.7497,0.8166666666802485,1.1423849,1493.8096

0.015801186,1.3784765,0.0198702,-0.054022413,-0.19386594,0.009628172,0.9794921,-0.12918298,-22.384523,353.6607,0.8333333333430346,1.1423849,1493.8096

0.015702205,1.3783598,0.019894093,-0.054391816,-0.19398677,0.009845417,0.97944564,-0.1125709,-22.399979,353.62057,0.8500000000058208,1.1423849,1493.8096

0.015598754,1.3783032,0.020039437,-0.05391984,-0.19426593,0.010082915,0.979414,-0.07431494,-22.43412,353.68298,0.8666666666686069,1.1423849,1493.8096

0.015487465,1.3782992,0.020255122,-0.05266587,-0.19475503,0.010349002,0.9793823,-0.015046181,-22.492926,353.84082,0.8833333333313931,1.1423849,1493.8096

0.015386954,1.3783184,0.020463966,-0.0516409,-0.19545007,0.010574125,0.979296,0.03251205,-22.575409,353.96933,0.8999999999941792,1.1423849,1493.8096

0.015433271,1.3781592,0.019822974,-0.051204775,-0.19630185,0.010640355,0.9791478,0.045564152,-22.6752,354.02197,0.9166666666569654,1.1423849,1493.8096

0.01541926,1.3781905,0.01976984,-0.050609473,-0.19693999,0.010641249,0.9790506,0.056076854,-22.74966,354.09302,0.9333333333197515,1.1423849,1493.8096

0.015404734,1.3782977,0.019925576,-0.04977239,-0.19748996,0.010637044,0.97898275,0.07259307,-22.813787,354.1937,0.9500000000116415,1.1423849,1493.8096

0.015416493,1.3784149,0.020151362,-0.049084898,-0.19786203,0.010670708,0.978942,0.09127364,-22.85737,354.27756,0.9666666666744277,1.1423849,1493.8096

0.015457682,1.3785149,0.020407097,-0.048282456,-0.19806696,0.010791659,0.9789391,0.124530815,-22.88191,354.378,0.9833333333372138,1.1423849,1493.8096

0.015534453,1.3785785,0.020649152,-0.047276203,-0.1982233,0.011047847,0.9789537,0.17964047,-22.901463,354.50674,1.0,1.1423849,1493.8096

0.015949585,1.3786486,0.020269668,-0.04678908,-0.19838081,0.011293039,0.97894245,0.22061093,-22.921127,354.5719,1.0166666666627862,1.1427417,1493.2239

0.016179778,1.378669,0.02018884,-0.046857648,-0.19848202,0.011419511,0.9789172,0.23371816,-22.933662,354.56644,1.0333333333255723,1.1427417,1493.2239

0.016332818,1.3786772,0.020192472,-0.04680717,-0.1985917,0.011557437,0.9788957,0.25112027,-22.947224,354.57578,1.0499999999883585,1.1427417,1493.2239

0.016452948,1.3786873,0.020213623,-0.046642147,-0.1987781,0.011658202,0.9788646,0.26638982,-22.96951,354.59805,1.0666666666802485,1.1427417,1493.2239

0.016565882,1.3786889,0.020217294,-0.04660715,-0.19903827,0.011687513,0.978813,0.26930326,-23.000051,354.6025,1.0833333333430346,1.1427417,1493.2239

0.016690776,1.3787861,0.019396637,-0.046774212,-0.19928665,0.011682287,0.9787546,0.26305237,-23.029083,354.58145,1.1000000000058208,1.1427417,1493.2239

0.016792081,1.3787941,0.0190753,-0.04680367,-0.19945459,0.011720784,0.9787185,0.26602092,-23.048923,354.5785,1.116666666668607,1.1427417,1493.2239

0.01687862,1.3787644,0.018916458,-0.047034793,-0.19952865,0.01174502,0.978692,0.26277867,-23.05777,354.5507,1.133333333331393,1.1427417,1493.2239

0.016947461,1.3787423,0.018824125,-0.047332846,-0.19942594,0.01173596,0.97869873,0.2548605,-23.045801,354.51425,1.1499999999941792,1.1427417,1493.2239

0.016997859,1.3787409,0.018759912,-0.04742135,-0.19930089,0.011739066,0.97871983,0.2537829,-23.03123,354.50378,1.1666666666569654,1.1427417,1493.2239

0.017041802,1.3787558,0.018673575,-0.047708433,-0.19926831,0.011616138,0.978714,0.23185499,-23.026806,354.46576,1.1833333333197515,1.1427417,1493.2239

0.017179033,1.3787476,0.018494979,-0.048266258,-0.19951977,0.011490252,0.9786369,0.20109516,-23.055588,354.39392,1.2000000000116415,1.1423849,1493.8096

0.017215537,1.3787677,0.018359087,-0.048496872,-0.19990799,0.011388194,0.97854745,0.18051456,-23.100397,354.36234,1.2166666666744277,1.1423849,1493.8096

0.017195376,1.3788154,0.018308403,-0.047947235,-0.20036694,0.011520129,0.97847915,0.20753157,-23.154661,354.4318,1.2333333333372138,1.1423849,1493.8096

0.017168412,1.3788944,0.018337144,-0.047021277,-0.2008751,0.011632425,0.9784185,0.24139127,-23.214457,354.54672,1.25,1.1427417,1493.2239

0.01714209,1.3789691,0.01837075,-0.0466347,-0.2012885,0.011811004,0.97835,0.27045462,-23.263655,354.5976,1.2666666666627862,1.1427417,1493.2239

0.017139247,1.3790596,0.018328106,-0.047429446,-0.20163862,0.01176333,0.9782402,0.24252483,-23.304516,354.49844,1.2833333333255723,1.1427417,1493.2239

0.017112315,1.3791393,0.018450033,-0.048699327,-0.20184149,0.011569151,0.9781383,0.18552741,-23.327396,354.33774,1.2999999999883585,1.1423849,1493.8096

0.01714226,1.379207,0.018471593,-0.049796015,-0.20168453,0.011202864,0.97811973,0.11412486,-23.307077,354.1947,1.3166666666802485,1.1423849,1493.8096

0.01724215,1.3792399,0.018464308,-0.050766516,-0.2014086,0.010599746,0.97813344,0.017856954,-23.271288,354.06152,1.3333333333430346,1.1423849,1493.8096

0.017385343,1.3792334,0.018468577,-0.051435865,-0.20113914,0.009930401,0.9781609,-0.07884384,-23.235695,353.9636,1.3500000000058208,1.1423849,1493.8096

0.017480738,1.3792315,0.018520206,-0.051817104,-0.200466,0.009349224,0.9782847,-0.15471125,-23.153421,353.90436,1.366666666668607,1.1423849,1493.8096

0.017494144,1.3792574,0.018613145,-0.052020125,-0.19918911,0.008877888,0.9785391,-0.20845492,-23.001322,353.8715,1.383333333331393,1.1423849,1493.8096

0.017443841,1.3792967,0.018703649,-0.052320912,-0.19775172,0.00837456,0.978819,-0.2672366,-22.830273,353.8266,1.3999999999941792,1.1423849,1493.8096

0.01737041,1.3792633,0.018788718,-0.053174153,-0.1965331,0.008016459,0.97902143,-0.3231951,-22.685513,353.71738,1.4166666666569654,1.1423849,1493.8096

0.017222142,1.3792919,0.018803407,-0.054652963,-0.19557652,0.007960054,0.979132,-0.35925445,-22.573019,353.5387,1.4333333333197515,1.1423849,1493.8096

0.017029928,1.37936,0.018729884,-0.05634167,-0.19525222,0.008128765,0.97909963,-0.37740424,-22.535683,353.33795,1.4500000000116415,1.1423849,1493.8096

0.01678239,1.3794461,0.018663129,-0.057083867,-0.1957594,0.008528506,0.978952,-0.3507301,-22.597298,353.2555,1.4666666666744277,1.1423849,1493.8096

0.016493171,1.379544,0.018668871,-0.05622319,-0.19709812,0.0091740675,0.9787273,-0.2612799,-22.758154,353.3719,1.4833333333372138,1.1423849,1493.8096

0.016003594,1.3795537,0.018472508,-0.05434385,-0.19911213,0.009866093,0.978419,-0.14531858,-22.998219,353.61224,1.5,1.1423849,1493.8096

0.015644873,1.379601,0.018595755,-0.051572327,-0.20134315,0.010357379,0.97810733,-0.0315703,-23.262152,353.95703,1.5166666666627862,1.1423849,1493.8096

0.015355118,1.3796574,0.018916652,-0.047686595,-0.20383097,0.010724314,0.97778517,0.09576453,-23.554962,354.43576,1.5333333333255723,1.1423849,1493.8096

0.015115212,1.3796961,0.019353647,-0.04373652,-0.20639557,0.010961017,0.9774292,0.21132381,-23.855597,354.92047,1.5499999999883585,1.1423849,1493.8096

0.014910109,1.3797064,0.0198268,-0.041242227,-0.20867696,0.010945713,0.9770533,0.26219088,-24.121935,355.2219,1.5666666666802485,1.1423849,1493.8096

0.014743331,1.379682,0.020252122,-0.040729772,-0.21074232,0.010675331,0.9766344,0.23176222,-24.362356,355.27383,1.5833333333430346,1.1423849,1493.8096

0.014579217,1.3796465,0.020690339,-0.040793795,-0.21236181,0.010291009,0.976285,0.17434646,-24.550236,355.25253,1.6000000000058208,1.1423849,1493.8096

0.014391708,1.3791182,0.021225516,-0.039762843,-0.2133969,0.01012303,0.9761036,0.17602055,-24.67055,355.37302,1.616666666668607,1.1423849,1493.8096

0.014164033,1.3789551,0.021729395,-0.03810191,-0.21387027,0.010254282,0.9760648,0.23465213,-24.726292,355.58047,1.633333333331393,1.1423849,1493.8096

0.013915621,1.3789345,0.022114366,-0.037801784,-0.21372002,0.01029875,0.97610897,0.2489648,-24.708805,355.61893,1.6499999999941792,1.1423849,1493.8096

0.013630621,1.3789883,0.02238071,-0.03856845,-0.2132114,0.010324419,0.9761899,0.23392539,-24.649492,355.52603,1.6666666666569654,1.1423849,1493.8096

0.013295606,1.3791038,0.022560835,-0.039069586,-0.21291181,0.010708836,0.9762313,0.26922777,-24.61628,355.47513,1.6833333333197515,1.1423849,1493.8096

0.012925938,1.3792781,0.022674378,-0.039016135,-0.21291696,0.011413219,0.9762243,0.3573142,-24.620117,355.50058,1.7000000000116415,1.1423849,1493.8096

0.012788122,1.3793542,0.022425463,-0.039035592,-0.2131402,0.012173235,0.9761656,0.44923547,-24.649782,355.51822,1.7166666666744277,1.1423849,1493.8096

0.012506331,1.3795667,0.02221039,-0.03919911,-0.213555,0.012874204,0.97605944,0.52911425,-24.7017,355.51624,1.7333333333372138,1.1423849,1493.8096

0.012161329,1.3798339,0.021961635,-0.039391477,-0.21379957,0.01354602,0.97598904,0.60546553,-24.733566,355.51025,1.75,1.1423849,1493.8096

0.011796045,1.3801179,0.021685816,-0.03943857,-0.21364291,0.014242935,0.9760115,0.6907519,-24.718431,355.52347,1.7666666666627862,1.1423849,1493.8096

0.011447892,1.3804033,0.021411248,-0.039575607,-0.21279944,0.014729946,0.976183,0.7509745,-24.6219,355.52075,1.7833333333255723,1.1423849,1493.8096

0.011164042,1.3806807,0.021129193,-0.03999304,-0.21143112,0.014758346,0.97646284,0.74973464,-24.462008,355.4718,1.7999999999883585,1.1423849,1493.8096

0.011292629,1.3807904,0.0206432,-0.04066103,-0.20983382,0.0143301105,0.97678614,0.68704134,-24.27338,355.38034,1.8166666666802485,1.1423849,1493.8096

0.011282101,1.3809544,0.020251837,-0.040962204,-0.20835686,0.0138612725,0.9770964,0.6288091,-24.098406,355.33307,1.8333333333430346,1.1423849,1493.8096

0.011260986,1.3811377,0.019862957,-0.041046225,-0.20722969,0.013498898,0.9773376,0.58776647,-23.964775,355.31494,1.8500000000058208,1.1423849,1493.8096

0.011250596,1.3813268,0.019491322,-0.040784694,-0.20622846,0.013357749,0.9775623,0.58222866,-23.846764,355.34485,1.866666666668607,1.1423849,1493.8096

0.011255476,1.381516,0.019121137,-0.04016004,-0.20540775,0.013385751,0.97776055,0.6058119,-23.750479,355.42334,1.883333333331393,1.1423849,1493.8096

0.011234008,1.3816582,0.019048646,-0.039702818,-0.20486799,0.01343705,0.97789174,0.6264507,-23.687277,355.48145,1.8999999999941792,1.1423849,1493.8096

0.011299327,1.381799,0.01870666,-0.039648335,-0.20432292,0.013687394,0.9780045,0.66106397,-23.624628,355.49524,1.9166666666569654,1.1423849,1493.8096

0.011393495,1.3819431,0.0182872,-0.03987226,-0.20356688,0.013891817,0.9781502,0.6839171,-23.537285,355.47397,1.9333333333197515,1.1423849,1493.8096

0.011497617,1.3820972,0.017871149,-0.040104706,-0.20251957,0.014061674,0.97835565,0.703733,-23.415754,355.45114,1.9500000000116415,1.1423849,1493.8096

0.01162044,1.3822582,0.017461043,-0.040590562,-0.20135102,0.0141617935,0.9785753,0.7092638,-23.279942,355.39566,1.9666666666744277,1.1423849,1493.8096

0.011777848,1.3824172,0.017019205,-0.04172524,-0.2003885,0.014096129,0.97872615,0.677451,-23.167923,355.25653,1.9833333333372138,1.1423849,1493.8096

0.01194609,1.3825648,0.016585043,-0.043248802,-0.19955151,0.013855577,0.9788344,0.61429805,-23.069923,355.06552,2.0,1.1423849,1493.8096

0.011720814,1.3831112,0.016093245,-0.044318303,-0.19877358,0.01352518,0.9789494,0.55154365,-22.977983,354.92792,2.016666666662786,1.1423849,1493.8096

0.011727415,1.383387,0.015792547,-0.044282813,-0.1979514,0.013305753,0.9791207,0.5301187,-22.88079,354.92816,2.0333333333255723,1.1423849,1493.8096

0.011778277,1.3835647,0.015611405,-0.04389195,-0.19693083,0.0133092245,0.97934395,0.54562813,-22.761396,354.97754,2.0499999999883585,1.1423849,1493.8096

0.011839624,1.383696,0.015463809,-0.04403252,-0.19590175,0.013260944,0.9795447,0.5417974,-22.641064,354.9608,2.0666666666802485,1.1423849,1493.8096

0.011888452,1.3838016,0.0153484065,-0.044726502,-0.19490679,0.012991408,0.9797153,0.497512,-22.52388,354.87128,2.0833333333430346,1.1423849,1493.8096

0.011900723,1.3838946,0.015306748,-0.045386814,-0.19395404,0.012693523,0.9798779,0.4505949,-22.411428,354.7853,2.1000000000058208,1.1427417,1493.2239

0.01071991,1.3842076,0.015462076,-0.04587493,-0.19322038,0.012450473,0.98000324,0.41344586,-22.324734,354.72134,2.116666666668607,1.1427417,1493.2239

0.01027438,1.3843591,0.01561117,-0.046228934,-0.19277664,0.012290867,0.980076,0.38810205,-22.272243,354.67526,2.133333333331393,1.1427417,1493.2239

0.010043956,1.3844699,0.015760941,-0.046434663,-0.19270572,0.0123440325,0.98007953,0.3900344,-22.26434,354.6516,2.1499999999941792,1.1427417,1493.2239

0.009883697,1.3845856,0.015909554,-0.04666763,-0.19303483,0.012714108,0.979999,0.42748284,-22.304853,354.6315,2.1666666666569654,1.1427417,1493.2239

0.009787127,1.384715,0.016040578,-0.047032323,-0.19385752,0.013236095,0.9798122,0.47736502,-22.403881,354.59818,2.1833333333197515,1.1427417,1493.2239

0.0097498195,1.3848516,0.01621139,-0.047335602,-0.19477528,0.013628589,0.9796102,0.51242393,-22.513304,354.56912,2.2000000000116415,1.1427417,1493.2239

0.008399169,1.385178,0.01639674,-0.047246825,-0.1956872,0.013672139,0.9794321,0.5146124,-22.61994,354.5794,2.2166666666744277,1.1427417,1493.2239

0.008037929,1.3853598,0.01666035,-0.046914946,-0.19650026,0.013049234,0.97929376,0.44226944,-22.711262,354.60327,2.233333333337214,1.1427417,1493.2239

0.008019778,1.3854854,0.016987048,-0.046490602,-0.19687451,0.011938849,0.97925305,0.3154096,-22.7487,354.62723,2.25,1.1427417,1493.2239

0.008111934,1.3855944,0.017380424,-0.04584562,-0.19660361,0.010634237,0.9793529,0.17406753,-22.709791,354.67456,2.266666666662786,1.1427417,1493.2239

0.008238271,1.3857068,0.017806798,-0.045262963,-0.19587809,0.009293836,0.97953904,0.029501889,-22.617779,354.71457,2.2833333333255723,1.1427417,1493.2239

0.007367015,1.3858763,0.016264541,-0.044830415,-0.19516575,0.00819826,0.9797109,-0.08900441,-22.528757,354.74234,2.2999999999883585,1.1427417,1493.2239

0.007139417,1.3860329,0.015976716,-0.044789795,-0.19468203,0.0074515087,0.9798149,-0.17592183,-22.4683,354.7304,2.3166666666802485,1.1427417,1493.2239

0.007113114,1.3861973,0.016064458,-0.04508056,-0.19446965,0.0069446852,0.97984743,-0.24325794,-22.440718,354.68335,2.3333333333430346,1.1427417,1493.2239

0.007135868,1.3863788,0.016284145,-0.04526871,-0.19446984,0.006632432,0.97984093,-0.2857306,-22.438993,354.65292,2.3500000000058208,1.1427417,1493.2239

0.0071646348,1.3865803,0.01654999,-0.045308117,-0.19467784,0.00655488,0.9797983,-0.29735586,-22.462833,354.64575,2.366666666668607,1.1427417,1493.2239

0.007186517,1.3868053,0.016837716,-0.045290466,-0.19497305,0.00665043,0.9797398,-0.28709954,-22.49781,354.64944,2.383333333331393,1.1427417,1493.2239

0.007188814,1.387054,0.017143762,-0.04525498,-0.19520436,0.006717172,0.9796949,-0.2795219,-22.525179,354.65475,2.3999999999941792,1.1427417,1493.2239

0.0064952523,1.3866885,0.016470227,-0.044956576,-0.19532712,0.0069006337,0.9796829,-0.25072104,-22.540585,354.69522,2.4166666666569654,1.1427417,1493.2239

0.0061736107,1.3867606,0.016469019,-0.04483759,-0.1953279,0.0071576852,0.9796863,-0.21659659,-22.54209,354.71594,2.4333333333197515,1.1427417,1493.2239

0.0059488937,1.3869764,0.01666498,-0.04496185,-0.1952476,0.0074152895,0.9796947,-0.18782946,-22.53408,354.7072,2.4500000000116415,1.1427417,1493.2239

0.0057176873,1.3872427,0.016955875,-0.044637356,-0.19503692,0.0076934285,0.9797494,-0.1449196,-22.51104,354.75397,2.4666666666744277,1.1427417,1493.2239

0.005459644,1.3875269,0.017275788,-0.043854244,-0.1948524,0.00798216,0.9798192,-0.08979798,-22.491127,354.85672,2.483333333337214,1.1423849,1493.8096

0.005086156,1.3866136,0.019366145,-0.04351048,-0.19470446,0.008173383,0.97986233,-0.057403766,-22.474882,354.9035,2.5,1.1423849,1493.8096

0.0047654756,1.3864667,0.020197205,-0.043649167,-0.1946911,0.008305049,0.97985774,-0.044685416,-22.474003,354.88983,2.516666666662786,1.1423849,1493.8096

0.004466504,1.3865535,0.020632928,-0.043721642,-0.19466422,0.008375809,0.97985923,-0.03768902,-22.471231,354.88278,2.5333333333255723,1.1423849,1493.8096

0.0041890666,1.386707,0.020953447,-0.043611072,-0.19450052,0.008334757,0.979897,-0.039078236,-22.451914,354.8956,2.5499999999883585,1.1423849,1493.8096

0.0039344975,1.3868672,0.0212331,-0.043421015,-0.19416498,0.00821786,0.97997296,-0.04680025,-22.412155,354.91666,2.5666666666802485,1.1423849,1493.8096

0.0037077467,1.3870158,0.021482602,-0.043303467,-0.19370644,0.008023425,0.98007053,-0.06500577,-22.357645,354.9273,2.5833333333430346,1.1423849,1493.8096

0.0035150424,1.3871425,0.021709912,-0.043232746,-0.19313706,0.00776799,0.9801881,-0.0911201,-22.289892,354.93106,2.6000000000058208,1.1423849,1493.8096

0.0041881576,1.3867408,0.021385262,-0.043455645,-0.19247073,0.0076494715,0.9803102,-0.10707722,-22.211515,354.90262,2.616666666668607,1.1423849,1493.8096

0.004245142,1.3866837,0.021271225,-0.044294134,-0.19192086,0.008313949,0.9803751,-0.043325204,-22.150785,354.8177,2.633333333331393,1.1427417,1493.2239

0.0040196576,1.386788,0.021134712,-0.045439582,-0.19172557,0.009592192,0.9803492,0.085578024,-22.13485,354.70917,2.6499999999941792,1.1427417,1493.2239

0.0037028417,1.386926,0.020971572,-0.046185616,-0.19180608,0.010777796,0.98028624,0.2111514,-22.15078,354.6464,2.6666666666569654,1.1427417,1493.2239

0.0033976012,1.3870336,0.020792617,-0.046702627,-0.19196604,0.011352284,0.98022395,0.2675889,-22.172714,354.59683,2.6833333333197515,1.1427417,1493.2239

0.0031508976,1.3870863,0.020668104,-0.0465249,-0.19185688,0.011189646,0.98025566,0.25273114,-22.15904,354.6148,2.7000000000116415,1.1427417,1493.2239

0.0032887484,1.3865814,0.019938665,-0.045757707,-0.19124737,0.010605765,0.9804174,0.20368075,-22.084595,354.69543,2.7166666666744277,1.1427417,1493.2239

0.0032939017,1.3863751,0.019692503,-0.045235846,-0.19011827,0.009623571,0.9806713,0.10345688,-21.947554,354.73798,2.733333333337214,1.1427417,1493.2239

0.0032844692,1.3862371,0.01957677,-0.04543486,-0.18878153,0.008730423,0.9809286,-0.0016463891,-21.786913,354.69577,2.75,1.1427417,1493.2239

