frame,time_seconds,track_id,u,v,bbox_x1,bbox_y1,bbox_x2,bbox_y2,score
270,4.500000,0,1807.84,1327.12,1696.17,540.29,1919.50,1327.12,0.930
271,4.516667,0,1802.64,1311.63,1685.78,541.39,1919.50,1311.63,0.925
272,4.533333,0,1798.89,1305.85,1678.27,538.59,1919.51,1305.85,0.926
273,4.550000,0,1793.97,1292.56,1668.35,539.16,1919.59,1292.56,0.926
274,4.566667,0,1788.40,1284.02,1657.12,537.49,1919.68,1284.02,0.922
275,4.583333,0,1783.14,1266.18,1646.53,540.55,1919.76,1266.18,0.927
276,4.600000,0,1779.03,1261.94,1638.34,538.33,1919.71,1261.94,0.933
277,4.616667,0,1775.72,1255.55,1631.74,533.92,1919.70,1255.55,0.940
278,4.633333,0,1772.37,1244.29,1625.24,530.63,1919.49,1244.29,0.938
279,4.650000,0,1771.36,1221.07,1623.60,524.51,1919.13,1221.07,0.939
280,4.666667,0,1770.03,1216.42,1620.96,522.48,1919.10,1216.42,0.938
281,4.683333,0,1770.00,1215.98,1621.05,522.09,1918.94,1215.98,0.940
282,4.700000,0,1769.72,1215.87,1620.18,522.17,1919.26,1215.87,0.940
283,4.716667,0,1769.46,1219.99,1619.70,522.22,1919.22,1219.99,0.941
284,4.733333,0,1769.89,1220.21,1620.60,523.09,1919.19,1220.21,0.939
285,4.750000,0,1769.04,1221.02,1619.06,527.85,1919.02,1221.02,0.934
286,4.766667,0,1769.07,1222.25,1619.10,527.79,1919.04,1222.25,0.931
287,4.783333,0,1767.57,1225.02,1615.72,527.61,1919.42,1225.02,0.931
288,4.800000,0,1762.82,1224.17,1606.17,527.42,1919.47,1224.17,0.929
289,4.816667,0,1759.98,1223.02,1600.80,525.83,1919.15,1223.02,0.932
290,4.833333,0,1758.96,1222.04,1598.84,525.90,1919.08,1222.04,0.936
291,4.850000,0,1754.76,1220.32,1590.60,524.53,1918.93,1220.32,0.937
292,4.866667,0,1753.08,1217.69,1587.32,523.43,1918.85,1217.69,0.939
293,4.883333,0,1750.47,1215.17,1582.54,520.92,1918.40,1215.17,0.936
294,4.900000,0,1748.33,1214.39,1580.05,522.87,1916.61,1214.39,0.933
295,4.916667,0,1745.74,1214.46,1576.72,524.15,1914.75,1214.46,0.932
296,4.933333,0,1742.75,1214.08,1573.58,525.96,1911.92,1214.08,0.929
297,4.950000,0,1739.94,1209.88,1572.88,527.31,1907.00,1209.88,0.929
298,4.966667,0,1739.48,1210.38,1574.23,526.86,1904.74,1210.38,0.929
299,4.983333,0,1739.12,1209.59,1574.98,526.60,1903.26,1209.59,0.930
300,5.000000,0,1736.59,1208.17,1574.97,527.54,1898.21,1208.17,0.930
301,5.016667,0,1732.51,1205.41,1575.46,528.63,1889.56,1205.41,0.926
302,5.033333,0,1730.04,1206.70,1577.90,528.31,1882.17,1206.70,0.927
303,5.050000,0,1729.22,1206.47,1578.99,529.76,1879.44,1206.47,0.924
304,5.066667,0,1728.13,1204.39,1582.70,530.18,1873.56,1204.39,0.921
305,5.083333,0,1727.17,1204.54,1585.65,532.17,1868.69,1204.54,0.920
306,5.100000,0,1725.94,1201.71,1586.84,531.81,1865.03,1201.71,0.922
307,5.116667,0,1723.28,1198.88,1584.98,529.60,1861.58,1198.88,0.915
308,5.133333,0,1719.94,1194.32,1582.56,530.52,1857.31,1194.32,0.911
309,5.150000,0,1715.08,1191.41,1587.35,532.05,1842.80,1191.41,0.904
310,5.166667,0,1714.46,1188.20,1592.85,536.96,1836.07,1188.20,0.909
311,5.183333,0,1705.41,1193.13,1579.94,540.76,1830.88,1193.13,0.900
312,5.200000,0,1700.69,1191.97,1578.23,543.26,1823.16,1191.97,0.903
313,5.216667,0,1697.87,1191.74,1575.39,545.52,1820.35,1191.74,0.911
314,5.233333,0,1692.11,1194.89,1568.48,547.21,1815.74,1194.89,0.912
315,5.250000,0,1684.52,1194.18,1559.76,550.32,1809.28,1194.18,0.915
316,5.266667,0,1678.92,1188.10,1553.45,551.45,1804.40,1188.10,0.918
317,5.283333,0,1672.66,1181.34,1545.46,552.63,1799.86,1181.34,0.917
318,5.300000,0,1662.69,1175.73,1535.90,551.86,1789.48,1175.73,0.929
319,5.316667,0,1657.43,1167.67,1528.69,553.02,1786.17,1167.67,0.928
320,5.333333,0,1651.92,1158.06,1522.75,552.90,1781.09,1158.06,0.926
321,5.350000,0,1649.05,1152.16,1519.38,552.62,1778.73,1152.16,0.928
322,5.366667,0,1648.32,1143.87,1516.88,552.38,1779.77,1143.87,0.925
323,5.383333,0,1647.44,1137.68,1514.56,552.43,1780.31,1137.68,0.921
324,5.400000,0,1644.69,1129.23,1510.89,550.10,1778.48,1129.23,0.920
325,5.416667,0,1642.65,1125.12,1506.97,548.10,1778.32,1125.12,0.916
326,5.433333,0,1638.51,1124.09,1504.22,547.86,1772.79,1124.09,0.919
327,5.450000,0,1633.82,1122.95,1499.83,548.06,1767.80,1122.95,0.923
328,5.466667,0,1633.42,1121.53,1500.45,547.08,1766.39,1121.53,0.922
329,5.483333,0,1631.99,1121.72,1498.10,548.55,1765.88,1121.72,0.922
330,5.500000,0,1626.01,1121.25,1497.16,549.65,1754.86,1121.25,0.924
331,5.516667,0,1623.94,1122.17,1496.42,550.10,1751.47,1122.17,0.925
332,5.533333,0,1622.99,1123.52,1496.02,550.75,1749.96,1123.52,0.923
333,5.550000,0,1620.50,1123.49,1495.83,551.13,1745.17,1123.49,0.928
334,5.566667,0,1618.29,1123.68,1494.56,551.73,1742.01,1123.68,0.928
335,5.583333,0,1616.85,1123.59,1494.81,552.09,1738.88,1123.59,0.926
336,5.600000,0,1617.23,1123.73,1494.95,552.54,1739.52,1123.73,0.925
337,5.616667,0,1615.96,1124.38,1495.22,553.53,1736.71,1124.38,0.927
338,5.633333,0,1616.01,1124.55,1496.22,554.45,1735.79,1124.55,0.927
339,5.650000,0,1618.38,1124.47,1498.56,554.11,1738.20,1124.47,0.928
340,5.666667,0,1618.19,1122.92,1499.97,554.50,1736.42,1122.92,0.927
341,5.683333,0,1617.34,1123.32,1500.23,554.07,1734.45,1123.32,0.928
342,5.700000,0,1615.91,1119.42,1499.36,554.38,1732.45,1119.42,0.922
343,5.716667,0,1614.71,1118.68,1499.08,554.90,1730.35,1118.68,0.921
344,5.733333,0,1613.70,1114.72,1498.39,554.31,1729.01,1114.72,0.920
345,5.750000,0,1613.12,1112.56,1498.31,554.46,1727.94,1112.56,0.917
346,5.766667,0,1613.31,1110.77,1498.38,554.94,1728.24,1110.77,0.919
347,5.783333,0,1613.47,1109.80,1498.70,555.10,1728.24,1109.80,0.918
348,5.800000,0,1613.78,1108.86,1498.80,555.01,1728.76,1108.86,0.917
349,5.816667,0,1613.85,1107.07,1499.80,553.34,1727.91,1107.07,0.915
350,5.833333,0,1614.14,1106.15,1500.56,552.18,1727.71,1106.15,0.914
351,5.850000,0,1613.45,1104.20,1500.04,550.96,1726.87,1104.20,0.914
352,5.866667,0,1612.57,1101.52,1500.05,549.87,1725.10,1101.52,0.914
353,5.883333,0,1611.31,1098.30,1498.63,548.63,1724.00,1098.30,0.915
354,5.900000,0,1610.15,1092.54,1497.93,546.36,1722.38,1092.54,0.913
355,5.916667,0,1609.94,1087.91,1498.23,545.68,1721.65,1087.91,0.913
356,5.933333,0,1609.79,1086.17,1497.99,542.84,1721.59,1086.17,0.919
357,5.950000,0,1609.59,1085.35,1498.38,540.52,1720.80,1085.35,0.917
358,5.966667,0,1608.70,1083.15,1498.83,538.53,1718.57,1083.15,0.920
359,5.983333,0,1607.02,1075.36,1498.32,537.32,1715.72,1075.36,0.920
360,6.000000,0,1604.87,1068.67,1496.47,535.09,1713.27,1068.67,0.917
361,6.016667,0,1602.72,1060.68,1495.33,534.76,1710.12,1060.68,0.907
362,6.033333,0,1600.67,1056.81,1494.11,533.34,1707.23,1056.81,0.911
363,6.050000,0,1600.15,1051.47,1494.35,532.71,1705.94,1051.47,0.916
364,6.066667,0,1599.53,1048.17,1494.25,532.46,1704.81,1048.17,0.915
365,6.083333,0,1600.10,1038.40,1493.89,531.82,1706.31,1038.40,0.911
366,6.100000,0,1599.17,1034.86,1493.44,530.31,1704.90,1034.86,0.917
367,6.116667,0,1600.00,1029.78,1493.11,529.32,1706.88,1029.78,0.917
368,6.133333,0,1599.26,1024.98,1493.25,526.16,1705.26,1024.98,0.919
369,6.150000,0,1598.40,1023.51,1491.31,524.01,1705.49,1023.51,0.920
370,6.166667,0,1597.55,1019.55,1490.26,523.29,1704.83,1019.55,0.918
371,6.183333,0,1596.42,1020.80,1488.14,524.14,1704.70,1020.80,0.917
372,6.200000,0,1595.71,1022.47,1487.48,522.70,1703.94,1022.47,0.923
373,6.216667,0,1594.65,1022.72,1486.11,523.35,1703.19,1022.72,0.924
374,6.233333,0,1593.88,1022.37,1485.55,523.63,1702.22,1022.37,0.921
375,6.250000,0,1592.76,1022.30,1485.77,523.88,1699.74,1022.30,0.916
376,6.266667,0,1591.28,1023.99,1485.73,523.73,1696.83,1023.99,0.914
377,6.283333,0,1592.44,1023.08,1487.87,524.21,1697.00,1023.08,0.914
378,6.300000,0,1593.59,1022.06,1488.96,522.28,1698.22,1022.06,0.915
379,6.316667,0,1594.78,1019.82,1491.27,522.16,1698.29,1019.82,0.911
380,6.333333,0,1594.57,1019.69,1493.87,524.42,1695.28,1019.69,0.908
381,6.350000,0,1596.85,1019.80,1495.20,522.85,1698.50,1019.80,0.899
382,6.366667,0,1595.50,1019.48,1495.65,523.50,1695.36,1019.48,0.898
383,6.383333,0,1594.09,1018.98,1495.44,525.29,1692.75,1018.98,0.904
384,6.400000,0,1591.54,1017.78,1494.50,524.08,1688.57,1017.78,0.902
385,6.416667,0,1591.63,1016.68,1494.34,523.14,1688.93,1016.68,0.899
386,6.433333,0,1588.78,1017.40,1493.60,524.24,1683.96,1017.40,0.904
387,6.450000,0,1587.66,1017.70,1493.80,524.21,1681.51,1017.70,0.910
388,6.466667,0,1585.94,1017.38,1493.91,526.43,1677.96,1017.38,0.913
389,6.483333,0,1584.13,1016.97,1493.38,525.65,1674.88,1016.97,0.902
390,6.500000,0,1582.38,1016.40,1491.47,525.66,1673.29,1016.40,0.895
391,6.516667,0,1579.29,1014.09,1488.82,524.79,1669.77,1014.09,0.890
392,6.533333,0,1576.95,1013.24,1486.08,524.64,1667.83,1013.24,0.896
393,6.550000,0,1574.41,1013.26,1484.37,526.18,1664.45,1013.26,0.896
394,6.566667,0,1573.51,1012.16,1483.16,526.37,1663.86,1012.16,0.899
395,6.583333,0,1572.46,1008.96,1482.72,527.52,1662.20,1008.96,0.898
396,6.600000,0,1570.86,1005.79,1480.66,526.93,1661.05,1005.79,0.897
397,6.616667,0,1569.42,1002.48,1479.36,523.42,1659.48,1002.48,0.898
398,6.633333,0,1567.11,999.97,1476.02,522.74,1658.21,999.97,0.896
399,6.650000,0,1563.36,1000.03,1469.84,521.90,1656.88,1000.03,0.885
400,6.666667,0,1559.22,997.12,1465.83,519.14,1652.62,997.12,0.882
401,6.683333,0,1558.18,998.29,1464.00,517.56,1652.36,998.29,0.874
402,6.700000,0,1557.09,996.86,1462.90,517.01,1651.29,996.86,0.867
403,6.716667,0,1556.27,994.14,1461.73,517.80,1650.82,994.14,0.869
404,6.733333,0,1555.31,991.25,1461.31,517.84,1649.30,991.25,0.868
405,6.750000,0,1554.15,982.98,1459.03,517.10,1649.28,982.98,0.884
406,6.766667,0,1554.11,976.16,1458.31,516.26,1649.92,976.16,0.890
407,6.783333,0,1553.23,970.62,1456.29,515.83,1650.17,970.62,0.889
408,6.800000,0,1552.21,969.09,1455.69,515.62,1648.73,969.09,0.886
409,6.816667,0,1548.95,962.64,1450.84,513.97,1647.06,962.64,0.877
410,6.833333,0,1549.15,955.50,1452.03,514.49,1646.28,955.50,0.883
411,6.850000,0,1548.54,952.65,1451.87,513.70,1645.22,952.65,0.891
412,6.866667,0,1547.09,953.12,1450.24,513.86,1643.94,953.12,0.885
413,6.883333,0,1545.83,954.94,1450.83,512.42,1640.83,954.94,0.881
414,6.900000,0,1546.12,952.05,1451.25,512.64,1640.98,952.05,0.878
415,6.916667,0,1546.02,948.28,1452.37,512.34,1639.67,948.28,0.884
416,6.933333,0,1546.10,948.20,1452.54,512.50,1639.67,948.20,0.889
417,6.950000,0,1546.58,945.00,1454.20,512.63,1638.96,945.00,0.892
418,6.966667,0,1547.22,941.72,1455.07,512.82,1639.37,941.72,0.891
419,6.983333,0,1547.88,940.14,1455.85,511.05,1639.92,940.14,0.894
420,7.000000,0,1548.10,942.26,1456.94,511.34,1639.27,942.26,0.891
421,7.016667,0,1547.86,942.55,1457.22,511.46,1638.51,942.55,0.893
422,7.033333,0,1547.65,945.31,1457.39,512.92,1637.90,945.31,0.890
423,7.050000,0,1547.59,950.22,1457.94,513.06,1637.23,950.22,0.894
424,7.066667,0,1547.11,950.59,1457.99,513.81,1636.23,950.59,0.890
425,7.083333,0,1546.55,950.75,1458.09,513.59,1635.01,950.75,0.889
426,7.100000,0,1546.13,951.54,1458.22,513.53,1634.03,951.54,0.889
427,7.116667,0,1545.94,952.26,1458.00,513.99,1633.87,952.26,0.893
428,7.133333,0,1544.36,951.13,1457.38,514.44,1631.34,951.13,0.893
429,7.150000,0,1544.55,951.24,1457.05,512.20,1632.05,951.24,0.896
430,7.166667,0,1542.39,949.62,1456.78,511.28,1627.99,949.62,0.896
431,7.183333,0,1543.51,947.18,1456.69,511.55,1630.33,947.18,0.900
432,7.200000,0,1542.72,945.42,1455.86,510.11,1629.58,945.42,0.898
433,7.216667,0,1542.44,945.13,1455.85,510.55,1629.04,945.13,0.895
434,7.233333,0,1542.09,943.99,1454.74,509.40,1629.43,943.99,0.896
435,7.250000,0,1542.35,943.92,1454.71,510.36,1629.99,943.92,0.902
436,7.266667,0,1542.80,941.51,1455.10,508.40,1630.50,941.51,0.901
437,7.283333,0,1542.99,939.07,1455.35,507.43,1630.63,939.07,0.904
438,7.300000,0,1543.42,937.35,1455.67,507.58,1631.16,937.35,0.901
439,7.316667,0,1543.87,936.25,1456.67,507.00,1631.06,936.25,0.896
440,7.333333,0,1543.82,931.73,1456.50,512.20,1631.15,931.73,0.897
441,7.350000,0,1544.92,928.45,1456.63,504.98,1633.22,928.45,0.901
442,7.366667,0,1544.11,927.06,1456.78,507.52,1631.45,927.06,0.896
443,7.383333,0,1543.90,927.49,1456.53,510.02,1631.27,927.49,0.899
444,7.400000,0,1544.06,926.71,1456.12,505.31,1632.00,926.71,0.899
445,7.416667,0,1542.98,926.72,1454.80,509.93,1631.16,926.72,0.899
446,7.433333,0,1540.85,922.40,1452.82,509.11,1628.87,922.40,0.899
447,7.450000,0,1537.83,922.90,1449.68,511.59,1625.99,922.90,0.905
448,7.466667,0,1535.17,921.94,1447.45,513.08,1622.89,921.94,0.907
449,7.483333,0,1533.64,919.01,1445.82,510.11,1621.46,919.01,0.910
450,7.500000,0,1532.26,916.15,1445.19,509.38,1619.32,916.15,0.912
451,7.516667,0,1530.15,915.84,1444.50,509.02,1615.81,915.84,0.910
452,7.533333,0,1528.01,915.85,1443.05,512.88,1612.98,915.85,0.912
453,7.550000,0,1525.98,914.50,1441.97,512.10,1609.98,914.50,0.914
454,7.566667,0,1524.29,912.58,1440.28,511.92,1608.30,912.58,0.911
455,7.583333,0,1522.52,910.41,1439.74,511.60,1605.29,910.41,0.906
456,7.600000,0,1521.63,909.90,1439.86,512.04,1603.40,909.90,0.901
457,7.616667,0,1520.05,910.59,1438.71,514.32,1601.40,910.59,0.898
458,7.633333,0,1519.67,914.93,1438.88,514.67,1600.47,914.93,0.899
459,7.650000,0,1517.16,915.25,1437.29,516.96,1597.03,915.25,0.905
460,7.666667,0,1514.68,914.43,1436.49,517.36,1592.88,914.43,0.906
461,7.683333,0,1513.88,914.32,1435.39,518.54,1592.36,914.32,0.904
462,7.700000,0,1512.69,915.76,1434.67,518.73,1590.72,915.76,0.900
463,7.716667,0,1511.29,916.37,1432.81,518.89,1589.77,916.37,0.890
464,7.733333,0,1510.72,915.98,1432.70,517.57,1588.74,915.98,0.893
465,7.750000,0,1509.01,916.39,1429.42,518.89,1588.60,916.39,0.897
466,7.766667,0,1508.27,916.49,1428.84,520.01,1587.70,916.49,0.892
467,7.783333,0,1507.18,917.74,1426.88,520.98,1587.48,917.74,0.892
468,7.800000,0,1505.81,919.15,1424.49,521.64,1587.12,919.15,0.898
469,7.816667,0,1502.91,918.87,1421.75,522.27,1584.08,918.87,0.901
470,7.833333,0,1500.81,918.47,1419.81,523.24,1581.82,918.47,0.885
471,7.850000,0,1499.79,918.14,1420.53,523.48,1579.05,918.14,0.877
472,7.866667,0,1495.93,917.16,1417.36,522.94,1574.50,917.16,0.864
473,7.883333,0,1493.03,918.42,1414.76,525.31,1571.30,918.42,0.871
474,7.900000,0,1492.50,919.15,1416.88,524.65,1568.12,919.15,0.865
475,7.916667,0,1490.65,919.18,1416.36,524.10,1564.94,919.18,0.870
476,7.933333,0,1491.15,919.78,1417.38,523.69,1564.92,919.78,0.873
477,7.950000,0,1490.42,918.00,1418.03,524.04,1562.81,918.00,0.873
478,7.966667,0,1488.37,917.77,1415.43,523.54,1561.32,917.77,0.883
479,7.983333,0,1486.92,915.97,1413.44,523.25,1560.40,915.97,0.886
480,8.000000,0,1482.82,913.98,1411.83,523.08,1553.80,913.98,0.887
481,8.016667,0,1480.11,912.67,1409.27,521.78,1550.94,912.67,0.892
482,8.033333,0,1476.05,908.21,1405.58,517.95,1546.53,908.21,0.883
483,8.050000,0,1473.10,907.47,1401.48,516.96,1544.73,907.47,0.876
484,8.066667,0,1470.96,906.39,1397.66,516.47,1544.26,906.39,0.879
485,8.083333,0,1469.34,904.79,1397.77,517.37,1540.91,904.79,0.877
486,8.100000,0,1467.68,903.90,1395.09,515.08,1540.27,903.90,0.875
487,8.116667,0,1467.34,902.55,1395.04,513.05,1539.65,902.55,0.884
488,8.133333,0,1465.80,901.68,1392.62,512.41,1538.98,901.68,0.891
489,8.150000,0,1464.04,899.82,1391.69,512.33,1536.39,899.82,0.884
490,8.166667,0,1462.36,899.27,1390.09,512.00,1534.64,899.27,0.886
491,8.183333,0,1460.21,899.48,1386.20,510.54,1534.23,899.48,0.884
492,8.200000,0,1457.60,896.64,1385.76,512.03,1529.44,896.64,0.888
493,8.216667,0,1454.57,895.64,1382.17,512.20,1526.98,895.64,0.893
494,8.233333,0,1451.93,892.20,1379.02,512.36,1524.85,892.20,0.893
495,8.250000,0,1449.71,887.77,1375.81,511.24,1523.60,887.77,0.898
496,8.266667,0,1446.56,882.34,1373.33,510.21,1519.79,882.34,0.903
497,8.283333,0,1446.21,879.01,1373.61,510.30,1518.81,879.01,0.906
498,8.300000,0,1444.32,878.18,1371.45,509.85,1517.20,878.18,0.903
499,8.316667,0,1442.30,874.47,1368.73,509.29,1515.87,874.47,0.910
500,8.333333,0,1441.73,872.16,1368.83,507.82,1514.63,872.16,0.905
501,8.350000,0,1439.99,870.48,1365.89,506.92,1514.09,870.48,0.899
502,8.366667,0,1439.55,868.19,1365.05,505.26,1514.04,868.19,0.900
503,8.383333,0,1438.63,864.52,1363.52,505.22,1513.75,864.52,0.899
504,8.400000,0,1437.87,862.48,1362.54,503.87,1513.21,862.48,0.900
505,8.416667,0,1437.80,861.90,1363.24,500.99,1512.36,861.90,0.898
506,8.433333,0,1436.67,860.69,1361.57,500.95,1511.76,860.69,0.903
507,8.450000,0,1436.94,860.59,1361.50,500.31,1512.38,860.59,0.898
508,8.466667,0,1437.53,862.26,1362.04,499.76,1513.03,862.26,0.901
509,8.483333,0,1438.14,861.10,1362.18,499.55,1514.10,861.10,0.898
510,8.500000,0,1438.38,860.73,1362.30,500.23,1514.46,860.73,0.897
511,8.516667,0,1438.64,860.37,1362.08,500.90,1515.20,860.37,0.901
512,8.533333,0,1438.13,861.35,1361.57,500.71,1514.69,861.35,0.899
513,8.550000,0,1437.38,857.26,1360.58,502.46,1514.17,857.26,0.894
514,8.566667,0,1436.26,857.82,1359.44,502.94,1513.09,857.82,0.894
515,8.583333,0,1435.45,857.32,1358.24,503.10,1512.66,857.32,0.896
516,8.600000,0,1434.75,856.10,1356.88,503.32,1512.63,856.10,0.896
517,8.616667,0,1433.93,856.00,1355.50,503.61,1512.36,856.00,0.897
518,8.633333,0,1433.20,855.62,1355.35,503.96,1511.05,855.62,0.892
519,8.650000,0,1431.71,854.47,1353.16,504.80,1510.27,854.47,0.898
520,8.666667,0,1429.52,856.14,1351.51,505.26,1507.53,856.14,0.889
521,8.683333,0,1427.32,857.57,1349.88,506.08,1504.76,857.57,0.896
522,8.700000,0,1425.14,857.53,1347.24,508.93,1503.04,857.53,0.894
523,8.716667,0,1422.66,858.02,1344.78,509.86,1500.54,858.02,0.897
524,8.733333,0,1419.90,860.54,1342.33,510.85,1497.46,860.54,0.893
525,8.750000,0,1416.48,859.28,1338.97,509.08,1493.98,859.28,0.887
526,8.766667,0,1414.71,858.86,1337.21,506.40,1492.21,858.86,0.889
527,8.783333,0,1410.62,856.72,1333.26,505.48,1487.98,856.72,0.886
528,8.800000,0,1409.28,853.91,1332.74,503.62,1485.83,853.91,0.891
529,8.816667,0,1408.26,849.91,1331.29,504.17,1485.24,849.91,0.891
530,8.833333,0,1406.02,846.58,1329.43,501.99,1482.62,846.58,0.888
531,8.850000,0,1405.28,843.26,1329.51,500.65,1481.04,843.26,0.891
532,8.866667,0,1402.88,841.43,1326.56,498.76,1479.20,841.43,0.894
533,8.883333,0,1401.59,840.90,1325.96,498.42,1477.22,840.90,0.895
534,8.900000,0,1398.92,841.70,1322.92,497.55,1474.93,841.70,0.888
535,8.916667,0,1397.64,838.14,1322.59,495.70,1472.70,838.14,0.884
536,8.933333,0,1396.30,838.14,1322.97,494.61,1469.63,838.14,0.885
537,8.950000,0,1394.98,830.45,1322.84,493.91,1467.11,830.45,0.891
538,8.966667,0,1394.24,827.05,1321.99,491.51,1466.49,827.05,0.894
539,8.983333,0,1393.42,823.06,1321.56,490.93,1465.28,823.06,0.890
540,9.000000,0,1392.46,826.63,1321.91,490.99,1463.01,826.63,0.875
541,9.016667,0,1391.06,823.27,1321.26,490.73,1460.85,823.27,0.879
542,9.033333,0,1388.98,824.05,1319.86,492.76,1458.11,824.05,0.874
543,9.050000,0,1388.39,824.46,1321.59,492.11,1455.19,824.46,0.871
544,9.066667,0,1389.10,823.79,1325.43,493.53,1452.77,823.79,0.885
545,9.083333,0,1389.04,825.48,1326.79,495.29,1451.29,825.48,0.890
546,9.100000,0,1388.38,824.35,1327.70,495.08,1449.06,824.35,0.890
547,9.116667,0,1388.41,824.76,1328.04,493.99,1448.77,824.76,0.889
548,9.133333,0,1389.20,825.59,1330.17,493.96,1448.23,825.59,0.891
549,9.150000,0,1387.82,827.40,1328.60,495.46,1447.05,827.40,0.892
550,9.166667,0,1389.40,826.85,1328.97,495.35,1449.82,826.85,0.883
551,9.183333,0,1388.52,828.11,1328.40,495.96,1448.64,828.11,0.888
552,9.200000,0,1392.50,828.42,1333.47,497.32,1451.52,828.42,0.889
553,9.216667,0,1390.44,826.73,1331.31,497.29,1449.57,826.73,0.879
554,9.233333,0,1388.31,827.17,1328.21,498.21,1448.41,827.17,0.883
555,9.250000,0,1385.71,827.80,1325.59,499.20,1445.83,827.80,0.878
556,9.266667,0,1383.10,829.32,1322.54,500.21,1443.66,829.32,0.881
557,9.283333,0,1381.49,829.15,1319.79,500.78,1443.19,829.15,0.882
558,9.300000,0,1381.17,829.20,1320.55,500.80,1441.79,829.20,0.886
559,9.316667,0,1381.27,829.15,1320.52,502.87,1442.01,829.15,0.887
560,9.333333,0,1380.85,830.38,1320.47,504.84,1441.23,830.38,0.884
561,9.350000,0,1381.11,830.51,1321.07,505.26,1441.16,830.51,0.884
562,9.366667,0,1380.04,830.51,1318.76,503.72,1441.31,830.51,0.888
563,9.383333,0,1379.70,828.13,1319.13,503.95,1440.27,828.13,0.873
564,9.400000,0,1378.05,827.37,1320.00,503.12,1436.11,827.37,0.874
565,9.416667,0,1375.83,826.36,1319.00,503.91,1432.65,826.36,0.862
566,9.433333,0,1374.67,826.76,1318.20,504.22,1431.14,826.76,0.864
567,9.450000,0,1372.51,826.47,1313.69,505.12,1431.33,826.47,0.869
568,9.466667,0,1372.68,827.73,1313.59,505.99,1431.78,827.73,0.875
569,9.483333,0,1371.26,827.35,1311.80,506.12,1430.72,827.35,0.874
570,9.500000,0,1369.83,823.78,1308.90,504.64,1430.75,823.78,0.878
