frame,time_seconds,hand_index,handedness,score,kp0_x,kp0_y,kp0_z,kp1_x,kp1_y,kp1_z,kp2_x,kp2_y,kp2_z,kp3_x,kp3_y,kp3_z,kp4_x,kp4_y,kp4_z,kp5_x,kp5_y,kp5_z,kp6_x,kp6_y,kp6_z,kp7_x,kp7_y,kp7_z,kp8_x,kp8_y,kp8_z,kp9_x,kp9_y,kp9_z,kp10_x,kp10_y,kp10_z,kp11_x,kp11_y,kp11_z,kp12_x,kp12_y,kp12_z,kp13_x,kp13_y,kp13_z,kp14_x,kp14_y,kp14_z,kp15_x,kp15_y,kp15_z,kp16_x,kp16_y,kp16_z,kp17_x,kp17_y,kp17_z,kp18_x,kp18_y,kp18_z,kp19_x,kp19_y,kp19_z,kp20_x,kp20_y,kp20_z
424,7.066666666666666,0,Left,0.9456708431243896,0.9943425361998379,0.6591615564500292,-1.935334026370583e-08,0.9893981269560754,0.658007629836599,-0.03936520963907242,0.9839572507888079,0.6601088628793756,-0.05596873164176941,0.9800194439478218,0.6643224560966094,-0.06975775212049484,0.9772322843472163,0.6688256856054068,-0.08090722560882568,0.9775281449779868,0.6654054410134752,-0.010297928005456924,0.9745521604083478,0.6711864187692602,-0.04582997411489487,0.9744238887603084,0.6734128014494976,-0.07616087049245834,0.9752823018158475,0.6738310773546498,-0.09276513755321503,0.9798300176548461,0.6692704989264409,-0.0038775440771132708,0.9778481140732765,0.6773336083317797,-0.04057719185948372,0.9798042347344259,0.6756301192566753,-0.0619114451110363,0.9818182443889479,0.6723271423950792,-0.06849537044763565,0.9828678923348586,0.6717207522441944,-0.00415180716663599,0.9817061437293887,0.6789863975718617,-0.043403662741184235,0.9836774501328667,0.6760304285834233,-0.047866079956293106,0.9852373584484061,0.6722822984680533,-0.040802836418151855,0.9863170448380212,0.6727594552561641,-0.007844244129955769,0.9856867139538129,0.6784613057350118,-0.038508955389261246,0.9872824010439217,0.676075870792071,-0.038572169840335846,0.9884087825504442,0.6724931247532367,-0.029992179945111275
425,7.083333333333333,0,Left,0.9227421283721924,0.9923477839678526,0.6546668446726269,-6.284262354938619e-08,0.9861628692597151,0.655110683809552,-0.03334125876426697,0.9795690272003412,0.6571845376450155,-0.04544207453727722,0.9741344903595746,0.6610017486537496,-0.05620570853352547,0.9697181949391961,0.6654365739371214,-0.06358589231967926,0.9717282465659082,0.6619919712034364,0.003275889903306961,0.966421719826758,0.6678911858031319,-0.022713076323270798,0.965529609285295,0.6710407710220251,-0.047005873173475266,0.9662147399038077,0.6716831253013678,-0.06049150973558426,0.9739050075411797,0.6653471628514429,0.010067828930914402,0.9692324105650186,0.6733334644180206,-0.018084585666656494,0.9710499374195933,0.6728657983760867,-0.039238013327121735,0.9735107636079192,0.6701738896158834,-0.04644443094730377,0.9766905464231967,0.6676108096829719,0.011040070094168186,0.9735619485378265,0.6746614611707628,-0.017697617411613464,0.975694648642093,0.6725518147357636,-0.022251922637224197,0.9779140743426978,0.6689765342614717,-0.017013872042298317,0.9800259437412023,0.6687724632935391,0.008541740477085114,0.9780521972104907,0.6740297869779169,-0.013790648430585861,0.9798213632777333,0.6718724140483472,-0.013294903561472893,0.9817501995712519,0.6684827381227579,-0.005449810065329075
426,7.1,0,Left,0.9349985122680664,0.9796697915221254,0.6554738940050204,-1.6337213537553907e-07,0.9748548408349355,0.6534207322117355,-0.024023426696658134,0.9693677473813296,0.6553039663574762,-0.030926214531064034,0.9659941517127056,0.6601410637092259,-0.03707871586084366,0.9639547868942221,0.6649320245616965,-0.04178446903824806,0.9644571552984417,0.6599073901772499,-0.0041390759870409966,0.9612669995365043,0.6650429713229339,-0.028465501964092255,0.9612586109588543,0.6681071839812729,-0.04835968092083931,0.9624109112657606,0.6683375431224704,-0.058525875210762024,0.9665731493383646,0.663907334394753,-0.0005517517565749586,0.9639494402644535,0.6706275581071774,-0.02677200362086296,0.9659098537638784,0.6705630532362394,-0.04294777661561966,0.9680199090391397,0.6677210305093063,-0.04685508459806442,0.9691520883701742,0.6665787243801686,-0.0010546247940510511,0.9674843810809155,0.6726920687697,-0.030469480901956558,0.9699123141045372,0.6709579283164607,-0.03492841497063637,0.971936242779096,0.6672012729570269,-0.028950577601790428,0.972172115650028,0.6678960105818179,-0.0034010319504886866,0.9713374202450117,0.6725992748099897,-0.028890302404761314,0.9730729850319525,0.67080222380658,-0.03025643527507782,0.9746835513040424,0.6671778252141343,-0.023066438734531403
426,7.1,1,Left,0.527508556842804,0.9884743032976985,0.649758815434244,-2.615989558307774e-08,0.9803289131261408,0.6521199775445793,-0.02515316568315029,0.9728742657229305,0.6543626569211483,-0.025158502161502838,0.9662545865712067,0.6580845875251624,-0.023683540523052216,0.9615510327120622,0.662065323545701,-0.017960943281650543,0.9655897584122916,0.6565068387115995,0.03619896620512009,0.9598122518199186,0.6635661542415618,0.03260427713394165,0.9592652817256748,0.667721070928706,0.019642073661088943,0.960199676391979,0.6692525260564354,0.013352479785680771,0.9681682388298214,0.6593325095458163,0.049456194043159485,0.9630872686393559,0.6667833992383546,0.05213838815689087,0.9638747499945263,0.6689365182071925,0.037080079317092896,0.9652138920811315,0.6692603988572955,0.028023729100823402,0.9710761378208796,0.661483908444643,0.0567171610891819,0.9673851056024432,0.6682527881322635,0.06022755429148674,0.9683284113183618,0.669822974027031,0.053022149950265884,0.9697768313189348,0.6694809675216675,0.04836888238787651,0.974340136287113,0.6632767064289914,0.06021133437752724,0.9721140574042996,0.6688270849279232,0.06563777476549149,0.9729164640419186,0.6695525278233819,0.06795119494199753,0.9741715752209227,0.6687623689778976,0.07153881341218948
428,7.133333333333334,0,Left,0.9464908242225647,0.9673681323726971,0.651055887589852,1.689064532683915e-08,0.9621014627317588,0.6498382191691133,-0.01438130158931017,0.956532808020711,0.6519590912593736,-0.019147129729390144,0.952813788006703,0.6563234568470054,-0.02383383736014366,0.9510102095703284,0.6608316127624777,-0.02767813578248024,0.9524016706893842,0.6551465212470955,0.0024700709618628025,0.9484352381279071,0.6585929234822591,-0.011235087178647518,0.9469753639151652,0.6612921343909369,-0.025023477151989937,0.9469582326710224,0.6626233688659138,-0.03350016102194786,0.9543637608488401,0.6590581842594676,0.002905966015532613,0.9510110519826412,0.6651381325390604,-0.00949506089091301,0.9511180778344472,0.665276359518369,-0.020294934511184692,0.9523213058710098,0.6639090771476428,-0.02597110904753208,0.9571543371925751,0.6615206220911609,0.0005286132218316197,0.9545695332189401,0.6668693750268884,-0.015251938253641129,0.9552661160628001,0.6653336522479852,-0.01955040544271469,0.9566902535657088,0.6631544029547108,-0.019381700083613396,0.9604637078940869,0.6624995436933305,-0.0031563956290483475,0.9589208494871855,0.6656786774595579,-0.01700778491795063,0.9596610600749652,0.6641116676231226,-0.018041394650936127,0.9607716622451942,0.662074842221207,-0.015686942264437675
429,7.15,0,Left,0.8945523500442505,0.9627059306949377,0.6477673115001784,1.1691233225974429e-07,0.9572869061181942,0.646117978832788,-0.013752480037510395,0.9513949795315663,0.6476740196347237,-0.01576937548816204,0.9475397101293007,0.6523060974561505,-0.016866879537701607,0.9454615010569493,0.6565837833616469,-0.017864683642983437,0.94899724299709,0.6508450084676345,-0.00048434612108394504,0.9450464670856794,0.6545313762707843,-0.009555280208587646,0.9425238939002156,0.6581424187040992,-0.01939714327454567,0.941204679509004,0.6606522879252831,-0.02594097889959812,0.9507622557381789,0.6545744233247307,0.002079581841826439,0.9468316206087669,0.6598757810062832,-0.006263599265366793,0.945458093037208,0.6618264012038708,-0.014680893160402775,0.9454666301608086,0.6623918854941925,-0.019230907782912254,0.9530202976117531,0.6571563398672475,0.002731706714257598,0.949389984831214,0.6622992910858657,-0.008731664158403873,0.9488747113694748,0.6629526968217558,-0.01144796796143055,0.9494549489269654,0.6625194922503498,-0.010570931248366833,0.9557906898359457,0.6587477417455779,0.002248469740152359,0.9532045014202595,0.6623020251178079,-0.00889661256223917,0.9531000821540753,0.6620560319887268,-0.008942973800003529,0.9537294252465168,0.6611011434346438,-0.005864337086677551
430,7.166666666666667,0,Left,0.7672325968742371,0.9595776602004965,0.6470170030784276,1.762394106208376e-07,0.9536527703205745,0.6447636681091454,-0.015500495210289955,0.9472472799321016,0.6455631619733241,-0.017302334308624268,0.9424776666487257,0.6495996630233195,-0.017068125307559967,0.9392465524064998,0.6535440609272983,-0.016306942328810692,0.9448072331026196,0.6479381742369797,0.0004338124126661569,0.9401986852909128,0.6522998931300309,-0.006511211395263672,0.9374006033254166,0.6563802874129679,-0.015170331113040447,0.9357713913855453,0.6593804499548342,-0.02047884277999401,0.9463062427937985,0.6513906522136595,0.006819109432399273,0.9420298236732682,0.655795761425462,0.004801920149475336,0.939351006069531,0.6592956390645769,-0.002302174223586917,0.9378142960990469,0.6618889579963353,-0.007527851965278387,0.9481627859796087,0.6543230191287067,0.011188670061528683,0.9442701961845159,0.6582400920283463,0.00864444114267826,0.9421588612720371,0.6609799266275432,0.007521100342273712,0.9410828720778227,0.6629815809842613,0.007067772094160318,0.950679096331199,0.6566528249945905,0.013904386200010777,0.9477179809163014,0.6596277999174264,0.010963307693600655,0.9462764109174411,0.6611192338582542,0.013028493151068687,0.9456606198102235,0.6622870704573062,0.016362974420189857
431,7.183333333333334,0,Left,0.7248721122741699,0.9552165737375617,0.6451672249370151,1.3221070105373656e-07,0.9482572553679347,0.6448274168703291,-0.016156645491719246,0.9419337198138237,0.6466780794991387,-0.015685031190514565,0.9371069860178978,0.6506415102216933,-0.013722674921154976,0.9335902410559356,0.654054249657525,-0.010463897138834,0.9393129102885723,0.646257523033354,0.011498532257974148,0.9344542611390352,0.6504627539051904,0.006616224534809589,0.9317969216033817,0.6549287968211703,-0.002845844253897667,0.9303276464343071,0.6585543526543511,-0.008805792778730392,0.940932830516249,0.6498254590564304,0.01883099600672722,0.9367039583157748,0.6540512733989292,0.02047748491168022,0.9341895727440714,0.6580737425221337,0.012398608028888702,0.9327594701666385,0.6615876052114699,0.00572123983874917,0.9429436519742012,0.6527810646428003,0.022940993309020996,0.9393672965466976,0.6566381288899316,0.024089759215712547,0.9372755626216531,0.6600221766365899,0.02113136276602745,0.936221595807001,0.6628212226761712,0.01836433820426464,0.9456127737648785,0.6553729825549656,0.024856043979525566,0.9428699250333011,0.6582693272166782,0.025328105315566063,0.9414765209890902,0.660375628206465,0.026345325633883476,0.9407856419682503,0.6622857464684381,0.027902809903025627
432,7.2,0,Left,0.5932965278625488,0.9510912403464318,0.6432801061620315,1.7971392196614033e-07,0.9432199254631997,0.6435825453036361,-0.012680303305387497,0.9371190838515758,0.6454083564380805,-0.010287126526236534,0.9323651596903801,0.649290465315183,-0.007590821944177151,0.9285962482293447,0.6524612022770776,-0.0036874189972877502,0.9347318585962057,0.6457177703579267,0.02247142605483532,0.9298969993988673,0.6499615693257914,0.02168736420571804,0.9272263700763385,0.6543011570970217,0.013752380385994911,0.9256124660372734,0.6579367637220356,0.008330152370035648,0.9366379066059987,0.6489489507757955,0.028332382440567017,0.9323094936708609,0.6533199181159337,0.033363886177539825,0.9297669991850853,0.6574585268894831,0.025437993928790092,0.9284438346823056,0.6610219591193729,0.01865212991833687,0.9388456631451845,0.6516054122398297,0.030773410573601723,0.9352198815594117,0.6556384425610304,0.03529844433069229,0.9330644384026527,0.6592166285961867,0.03250417485833168,0.9319898840039968,0.6621949837025669,0.029406718909740448,0.9417284160852433,0.653916642980443,0.03101804293692112,0.9389452231427033,0.6568384926766158,0.03446722775697708,0.9373845003545285,0.6591125893096129,0.03623044490814209,0.9364948163429896,0.6612130930026372,0.03800058364868164
433,7.216666666666667,0,Left,0.6477656364440918,0.947132341315349,0.6427805496586694,2.396226079781627e-07,0.9390465224782626,0.643600508901808,-0.016454270109534264,0.9328303011755149,0.6453087144427829,-0.013081318698823452,0.9279531432936589,0.6489324344529046,-0.008201977238059044,0.9241049028933048,0.6520228478643629,-0.001793212373740971,0.9301358468830585,0.6449251804086897,0.025738686323165894,0.9254388383279244,0.6490423056814406,0.030495870858430862,0.9227857176214457,0.6531944089465671,0.02548026666045189,0.9210508413612842,0.6567502313190037,0.02139551378786564,0.9321324989199639,0.6484230630927615,0.03533025458455086,0.9278972576061885,0.6525777531994714,0.046546872705221176,0.9254061942299207,0.6566108478440179,0.040790777653455734,0.9237908497452736,0.6602467371357812,0.03490205854177475,0.9343887012451887,0.651419112417433,0.04102737456560135,0.9309366337954998,0.6550946944289737,0.051074396818876266,0.928738517438372,0.6586240503523085,0.04851139709353447,0.9273299489170312,0.6617345326476627,0.044648658484220505,0.9372665458669265,0.6540288600656722,0.04399377852678299,0.9345839536438386,0.6567324711216821,0.051657117903232574,0.9331175152212381,0.658806464407179,0.05420722812414169,0.9321946973601977,0.6607581807507409,0.05597766861319542
